Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,ATLSHR,OCN1,OCN2,SKPJK1,SKPJK2,MRWN,MMTM,CVOW,onsh_WIND
1466,3,3,62,0.916220383,0.961287793,0.627421298,1,0.921130473,0.970857647,0.998529472,0.978625159,0.635200934,0.355812848,0.427626193,0.505076349,0.575559676,0.575559676,0.33547616,0.253844082,0.319415986,0.858122549
1467,3,4,62,0.902864426,0.949764167,0.60170782,0.997330075,0.921589128,0.973284903,1,0.979127458,0.620019319,0.324627102,0.410456062,0.41451174,0.494857699,0.494857699,0.662556292,0.466874957,0.250139207,0.849739677
1468,3,5,62,0.839693398,0.907398881,0.605468523,0.983371628,0.922331215,0.974404674,1,0.9701356,0.609663539,0.477951706,0.394418955,0.535323203,0.615541816,0.615541815,0.58761877,0.583670021,0.244767099,0.830666394
1469,3,6,62,0.786486957,0.892908302,0.618459369,0.969465752,0.90123016,0.982050094,1,0.964980568,0.5811176,0.483822167,0.543370068,0.36803466,0.601854085,0.601854086,0.552288058,0.480774521,0.354402423,0.80913598
1470,3,7,62,0.775992771,0.893651482,0.667018068,0.971983903,0.958805947,0.983342745,1,0.944161926,0.553828163,0.548779666,0.540097952,0.566137016,0.599078655,0.599078655,0.535754679,0.553882063,0.375408411,0.81081928
1471,3,8,62,0.735471717,0.916991506,0.686317831,0.964614763,0.968585286,0.957160289,1,0.964757984,0.532873541,0.402882159,0.451233685,0.402861863,0.554137528,0.554137528,0.660981712,0.557928801,0.559482219,0.801685895
1472,3,9,62,0.821546137,0.832183486,0.387097106,0.992431008,0.956829122,0.964488271,1,0.978490522,0.469901105,0.459223628,0.456580162,0.471965194,0.68827355,0.68827355,0.56037551,0.519876182,0.472564133,0.780176289
1473,3,10,62,0.835304459,0.757441504,0.254621867,0.999998887,1,0.951234752,1,0.94962151,0.435053931,0.503032029,0.583876431,0.572760225,0.706023575,0.706023575,0.724920807,0.634157182,0.499623893,0.76475568
1474,3,11,62,0.860746605,0.745594399,0.261529053,1,1,0.949728541,1,0.99350635,0.418258796,0.60335207,0.641691206,0.574621617,0.639835894,0.639835894,0.690539119,0.592614293,0.469326436,0.766844734
1475,3,12,62,0.853809476,0.696571309,0.274607466,0.988705065,1,0.976029719,1,0.998676357,0.407886922,0.618686915,0.645144225,0.650604725,0.784551738,0.784551738,0.646165786,0.702682794,0.416228205,0.760495967
1476,3,13,62,0.862265264,0.682645444,0.256514085,0.976597855,1,0.976306403,1,0.9998162,0.398676709,0.618712068,0.671026943,0.665008069,0.742898225,0.742898226,0.702410099,0.72501755,0.406916797,0.756579255
1477,3,14,62,0.885194698,0.722769593,0.25252183,0.973092172,1,0.970117728,1,1,0.401496792,0.608418107,0.657705781,0.688719512,0.76700735,0.76700735,0.748963593,0.776691319,0.451120169,0.764198586
1478,3,15,62,0.907088692,0.740669181,0.253321272,0.992458107,1,0.968614523,1,1,0.41371403,0.591846227,0.652458969,0.683580938,0.723792675,0.723792675,0.729389551,0.718807518,0.61346692,0.774313661
1479,3,16,62,0.915444397,0.749645577,0.282131739,0.993387503,1,0.969839431,1,1,0.425726487,0.492535383,0.505072952,0.572018862,0.730182288,0.730182288,0.633021239,0.671926974,0.517554284,0.781248362
1480,3,17,62,0.907942119,0.775242882,0.321151502,0.998715905,1,0.96157782,1,1,0.435751094,0.398384571,0.52377212,0.505792797,0.78699225,0.78699225,0.460932971,0.532871783,0.526260791,0.786546954
1481,3,18,62,0.884747626,0.705414428,0.442583474,0.993489251,1,0.96156291,1,0.999777763,0.470299135,0.314816534,0.451813579,0.44395098,0.7824018,0.782401801,0.450230358,0.453184307,0.555014491,0.789986542
1482,3,19,62,0.909516645,0.787481853,0.693205081,1,1,0.960666782,1,0.998176615,0.614930965,0.268742025,0.422577501,0.409746081,0.812124969,0.812124968,0.483362317,0.398894162,0.688753962,0.851328808
1483,3,20,62,0.942950374,0.842970168,0.717362566,1,1,0.961596586,1,0.999987337,0.781005528,0.382120907,0.490368068,0.435444414,0.763626756,0.763626756,0.479724737,0.452057212,0.680287364,0.906126803
1484,3,21,62,0.943262329,0.856617806,0.77998677,1,1,0.962252456,1,1,0.818651278,0.392820626,0.447461635,0.454886079,0.745611194,0.745611194,0.481539132,0.472778738,0.713080763,0.92011962
1485,3,22,62,0.896038154,0.881822037,0.931042987,1,1,0.961297238,1,1,0.843099949,0.475079984,0.49325782,0.405545055,0.720452425,0.720452424,0.552496193,0.533355832,0.664070189,0.927604772
1486,3,23,62,0.816122944,0.843768062,0.974827738,1,1,0.954364716,1,1,0.855407428,0.593163252,0.542516648,0.552413404,0.805675031,0.805675032,0.7562567,0.670909644,0.638695301,0.914599869
1487,3,24,62,0.738741268,0.776469559,0.958008387,1,1,0.948635236,1,1,0.822549215,0.685204862,0.6671406,0.627456781,0.84244895,0.842448951,0.769719901,0.772121069,0.673578736,0.884946961
1488,3,1,63,0.719203361,0.727559111,0.96615704,1,1,0.932607807,1,1,0.805449061,0.777154562,0.774933457,0.726084588,0.836498144,0.836498144,0.819524761,0.816783369,0.595857501,0.871587796
1489,3,2,63,0.643584553,0.611542489,0.919376137,1,1,0.894074829,1,0.999641852,0.745405367,0.837707756,0.836799325,0.833634731,0.86179185,0.861791851,0.913946506,0.835448625,0.670367242,0.826566594
1490,3,3,63,0.612930864,0.453584478,0.915835239,1,1,0.844381381,1,0.996290748,0.653336336,0.960365055,0.953814743,0.946634593,0.92383635,0.92383635,0.9210037,0.906096457,0.698612868,0.778266787
1491,3,4,63,0.582877173,0.419245729,0.904713134,1,1,0.812705367,1,0.986853131,0.584875591,0.958094238,0.968857643,0.930347325,0.954124565,0.954124569,0.949265362,0.928413987,0.852472186,0.748582334
1492,3,5,63,0.556926828,0.348730161,0.895792753,1,1,0.795864427,1,0.998071568,0.538744171,0.942664982,0.936959088,0.939643981,0.980441565,0.980441568,0.96010816,0.9426564,0.866231444,0.724480674
1493,3,6,63,0.557683004,0.379520055,0.918581709,1,1,0.778547436,1,0.998824338,0.522692537,0.998488425,0.890047851,0.949641643,0.953035417,0.953035412,0.978966058,0.956380725,0.857004046,0.723205295
1494,3,7,63,0.569992345,0.41761776,0.906914859,1,1,0.746769622,1,0.994681016,0.517227452,0.982520103,0.971958219,0.906596663,0.943958759,0.943958756,0.993928193,0.991445181,0.891025362,0.724220602
1495,3,8,63,0.605449885,0.369056085,0.87935929,1,0.999505144,0.753794245,1,0.994063737,0.51698751,0.981710191,0.865083337,0.974216696,0.973653917,0.973653913,0.986149905,0.977120637,0.874269123,0.7248863
1496,3,9,63,0.616041212,0.324919977,0.786183369,0.996352601,1,0.82521471,1,0.995854841,0.423428016,0.935524702,0.984819831,0.8572762,0.986718657,0.986718656,0.958836317,0.981458187,0.883646961,0.699931846
1497,3,10,63,0.595620444,0.27537968,0.763576006,0.998451768,1,0.84252148,1,0.998700029,0.292788902,0.963105681,0.906439843,0.93403965,1,1,0.955312733,0.906961319,0.891934158,0.659022031
1498,3,11,63,0.624788087,0.215056567,0.739853244,0.986978781,0.99999719,0.790282408,1,0.999145346,0.267117932,0.905534687,0.948250231,0.95001215,0.990160824,0.990160825,0.985008,0.991044043,0.933988567,0.645618625
1499,3,12,63,0.611674098,0.177225464,0.645034494,0.961157993,0.999582812,0.801712671,1,0.99733218,0.263730016,0.948116299,0.968623219,0.957136394,0.997775074,0.997775075,0.911049901,0.879819331,0.939408062,0.633000861
1500,3,13,63,0.615296814,0.19846423,0.596073923,0.937071972,1,0.848536455,1,0.996755371,0.268856649,0.951120434,0.973696231,0.9601292,0.991205213,0.991205213,0.980893852,0.970976594,0.940552111,0.636532074
1501,3,14,63,0.675920812,0.253373493,0.655354924,0.915584182,1,0.894256004,1,0.998897997,0.290794348,0.972920655,0.983517406,0.965063331,0.999800685,0.999800682,0.983623267,0.978174744,0.933247743,0.662978651
1502,3,15,63,0.742022143,0.317839172,0.771688074,0.884829854,0.999933909,0.947478529,1,0.985656459,0.312654079,0.978846615,0.986161294,0.959011556,1,1,0.988223136,0.980596962,0.962077739,0.692886157
1503,3,16,63,0.784028842,0.394332046,0.852815182,0.841174619,0.999824218,0.95518569,1,0.976680107,0.343984641,0.911934135,0.952817619,0.903212306,1,1,0.926606654,0.939501106,0.980042757,0.716001541
1504,3,17,63,0.809158436,0.445181308,0.916902051,0.767291489,0.995585316,0.957938461,1,0.988317756,0.413345261,0.835035563,0.894397137,0.857160687,0.996662917,0.996662913,0.884290877,0.868886587,0.993596912,0.74044697
1505,3,18,63,0.815593173,0.455284527,0.940054147,0.890877091,0.992642511,0.951953553,1,1,0.516599245,0.84796989,0.861558619,0.830531356,0.988144639,0.988144638,0.866237399,0.847016156,0.99422592,0.779517885
1506,3,19,63,0.897856363,0.619215864,1,0.957692489,0.972370972,0.982546029,1,1,0.720255166,0.807107152,0.8409009,0.801498769,0.978549009,0.978549006,0.875348033,0.855146168,0.989836456,0.8688861
1507,3,20,63,0.967516209,0.65970392,1,0.972409405,0.974524878,0.967259513,1,0.999920539,0.854111527,0.850141405,0.861240625,0.816531063,0.97861838,0.978618381,0.900735082,0.845676062,0.977226255,0.91933342
1508,3,21,63,0.947845527,0.769003693,1,1,1,0.941802216,1,1,0.906986816,0.875120581,0.854607106,0.819524232,0.980397407,0.980397406,0.941120033,0.861006557,0.949975248,0.943931998
1509,3,22,63,0.895299518,0.853787626,1,1,1,0.964652522,1,1,0.922427408,0.919687925,0.923777819,0.877144931,0.979638574,0.979638575,0.947507918,0.895787719,0.975624207,0.948567185
1510,3,23,63,0.819620531,0.843033303,1,0.99857228,1,0.971805403,1,1,0.909935989,0.944010375,0.931415794,0.910248162,0.988927185,0.988927188,0.973563313,0.945551394,0.783580423,0.931527705
1511,3,24,63,0.77125905,0.808113274,1,1,1,0.971940003,1,0.962414351,0.873917092,0.971076247,0.935851812,0.898820344,0.981742148,0.981742143,0.992936852,0.94004965,0.709234119,0.908239687
1512,3,1,64,0.72874962,0.765671342,1,1,1,0.958542912,1,0.95369291,0.874883267,0.97455287,0.954246763,0.97371113,0.97618938,0.976189375,0.963091136,0.925827087,0.721863871,0.895323646
1513,3,2,64,0.692549522,0.699086604,1,1,1,0.930257019,1,0.936577217,0.864547891,1,1,0.991654878,0.977804361,0.977804363,0.9545573,0.992890356,0.609359266,0.876593407
1514,3,3,64,0.61050078,0.61949254,1,0.995122977,1,0.846830249,0.997979431,0.950937883,0.839449132,0.993938742,0.997718575,0.995174642,1,1,0.859744132,0.952859757,0.632497552,0.841888844
1515,3,4,64,0.572686634,0.553412933,1,0.991746416,1,0.757077269,0.99093663,0.992336236,0.825388055,0.494954944,0.495630951,0.492632836,0.5,0.5,0.433635058,0.4175421,0.319822073,0.820160295
1516,3,5,64,0.552782704,0.606033511,1,1,1,0.698986214,0.992580547,0.999086757,0.792323183,1,0.981683494,0.985357046,1,1,0.999243794,0.939145325,0.571239235,0.809737336
1517,3,6,64,0.601342863,0.573389233,1,1,0.998546754,0.614900989,0.992560108,0.986971549,0.756976797,1,1,1,1,1,0.923929329,1,0.748083713,0.798353605
1518,3,7,64,0.591690141,0.430987156,1,1,1,0.577498456,0.990282581,0.968725722,0.725081929,1,0.941933869,0.994450145,0.988377454,0.988377449,0.988601033,0.972512963,0.824703994,0.770876564
1519,3,8,64,0.533470949,0.289588034,1,0.993527898,1,0.558256508,0.993790803,0.966354305,0.705126516,0.874890743,0.968806743,0.959659994,0.989284037,0.989284037,0.982209025,0.961796281,0.825888876,0.74001991
1520,3,9,64,0.432035734,0.162131735,1,0.950154915,1,0.427964531,0.906953479,0.940348298,0.554825436,0.818700191,0.965282919,0.93405545,0.998336194,0.998336194,0.91955328,0.892847182,0.909215093,0.652008991
1521,3,10,64,0.357825402,0.104813076,1,0.884340835,0.999978626,0.414181014,0.944461263,0.905454411,0.421516404,0.755042914,0.950378181,0.928994775,0.989219787,0.989219787,0.91044593,0.875896575,0.770999549,0.592779924
1522,3,11,64,0.284808338,0.084272612,1,0.747324661,0.999425217,0.338499132,0.8668563,0.922464039,0.386074967,0.887207035,0.928217531,0.912842513,0.924230694,0.924230693,0.850580095,0.807428243,0.569271507,0.549320497
1523,3,12,64,0.22504468,0.068360658,1,0.683485789,0.986338613,0.225686557,0.829672596,0.912070832,0.361335888,0.785822634,0.869490269,0.851607144,0.848005356,0.848005356,0.69008493,0.731909632,0.422628194,0.512328196
1524,3,13,64,0.205459262,0.089875211,1,0.638254941,0.922072393,0.180706883,0.820354424,0.857278087,0.339939186,0.760283826,0.867776212,0.874794125,0.734898213,0.734898213,0.601238609,0.625406025,0.355255812,0.484149395
1525,3,14,64,0.20389546,0.086974193,1,0.594468331,0.856922681,0.168255204,0.845251206,0.804006574,0.341669016,0.74112713,0.684608819,0.699707332,0.673382044,0.673382044,0.561615169,0.614051581,0.296877861,0.467022729
1526,3,15,64,0.208446981,0.088230671,1,0.526360955,0.859903653,0.177917504,0.833025976,0.814436526,0.348072035,0.650711181,0.42715466,0.473024577,0.528651119,0.528651118,0.476856173,0.478670001,0.191172168,0.465522723
1527,3,16,64,0.199024459,0.088128571,1,0.44401783,0.854215016,0.17355766,0.786369435,0.809104704,0.354346723,0.399554848,0.209094882,0.188133717,0.384709299,0.384709299,0.312928259,0.372423351,0.185342669,0.455124307
1528,3,17,64,0.162631058,0.118998771,1,0.406323813,0.836821826,0.168024349,0.607492857,0.816549841,0.371644074,0.254878372,0.188135684,0.098065012,0.326631606,0.326631606,0.211342707,0.22397235,0.107726738,0.441866086
1529,3,18,64,0.173552851,0.166363895,1,0.378252415,0.905834093,0.181671667,0.567638314,0.811491345,0.431155914,0.113699578,0.097839527,0.060025863,0.211218805,0.211218805,0.126951411,0.148046672,0.054016862,0.471038497
1530,3,19,64,0.286426085,0.308140763,1,0.576223475,0.970343957,0.258239942,0.799980267,0.83188914,0.542166452,0.061134398,0.042108596,0.030452606,0.167855099,0.167855099,0.089837372,0.099290177,0.019632485,0.577086694
1531,3,20,64,0.41528369,0.502997636,1,0.597447342,0.978026852,0.354664324,0.770966154,0.805244393,0.679647859,0.014223038,0,0,0.113854453,0.113854453,0.043722,0.056210652,0.008546131,0.660922468
1532,3,21,64,0.457361017,0.649749321,1,0.665771607,0.948486055,0.37620701,0.665376519,0.704094415,0.773056869,0,0,0,0.050672047,0.050672047,0.014958496,0.010837686,0,0.697062103
1533,3,22,64,0.53703083,0.742944406,0.94883594,0.598429781,0.86561886,0.351107278,0.484674671,0.738946163,0.81946309,0,0,0,0.000248245,0.000248245,0,0.015696503,0,0.702490323
1534,3,23,64,0.635503049,0.879746419,0.775079027,0.391357676,0.75386462,0.315441954,0.457282636,0.614723286,0.897472275,0,0.003681764,0.013915226,0,0,0,0,0,0.698162833
1535,3,24,64,0.659342908,0.979453643,0.474568204,0.270985782,0.592173819,0.337398656,0.436008641,0.431149886,0.914018587,0,0.000371038,0.004323261,0,0,0,0,0,0.655563891
1536,3,1,65,0.575881706,0.985627886,0.449036485,0.226822734,0.458060289,0.333045016,0.410865533,0.262917853,0.913328504,0,0,0,0,0,0,0,0,0.603028874
1537,3,2,65,0.509659082,0.95194089,0.463319705,0.140339228,0.37456293,0.372919958,0.264222917,0.165979321,0.900557788,0,0,0,0,0,0,0,0.014133724,0.555579452
1538,3,3,65,0.40656785,0.900535017,0.406079493,0.09338763,0.306782068,0.41373561,0.152302688,0.090218843,0.882477171,0,0,0,0.029872969,0.029872969,0,0.000256139,0.132851825,0.50388725
1539,3,4,65,0.33784074,0.85214549,0.457140824,0.069488653,0.240213256,0.468480725,0.083577644,0.044878183,0.826544332,0.040667724,0.053728469,0.050677195,0.076358281,0.076358281,0.009606538,0.034782969,0.35381502,0.461216941
1540,3,5,65,0.320175231,0.82064164,0.572149988,0.0450224,0.171711672,0.525207684,0.061426713,0.026505791,0.762178279,0.105544187,0.131750673,0.14242661,0.167835266,0.167835265,0.091001794,0.123290628,0.488650084,0.433799504
1541,3,6,65,0.336582144,0.74878374,0.638728338,0.022367103,0.133518551,0.574727911,0.03631137,0.034345042,0.744368724,0.200212583,0.214861602,0.225544512,0.306489258,0.306489259,0.181873128,0.208644346,0.508417605,0.423950588
1542,3,7,65,0.345117068,0.719177597,0.65909405,0.013541616,0.119905864,0.618071344,0.028701766,0.095161523,0.717169384,0.338124633,0.332090557,0.3214809,0.439101279,0.439101279,0.374502093,0.437649191,0.711613181,0.420865111
1543,3,8,65,0.394086168,0.741643403,0.681059253,0.017180381,0.095575089,0.634763379,0.022790155,0.158443335,0.692594948,0.604023754,0.635724725,0.631050231,0.677748563,0.677748562,0.669023514,0.668317437,0.951687274,0.427974434
1544,3,9,65,0.396639269,0.762903722,0.515513631,0.008303137,0.032403679,0.595396637,0.014485447,0.106794102,0.610385103,0.894810677,0.897066712,0.928879619,0.92747563,0.927475632,0.98763728,0.929184737,0.998249886,0.384008652
1545,3,10,65,0.387479378,0.699923632,0.283913698,0.002244966,0.013539751,0.593818947,0.005862862,0.085082088,0.459633599,0.958498234,0.963663337,0.956761481,0.967440963,0.967440963,0.908746362,0.987979887,1,0.321527955
1546,3,11,65,0.42562826,0.616190114,0.199330815,0.021074401,0.010337713,0.665951295,0.028518385,0.096379301,0.378964359,1,1,0.994739295,0.998902204,0.9989022,1,0.994000194,1,0.304268784
1547,3,12,65,0.503146981,0.652956457,0.326923022,0.035665113,0.014022663,0.721885791,0.064477006,0.134316922,0.353492923,1,1,1,1,1,1,1,1,0.331423777
1548,3,13,65,0.604628535,0.682314475,0.300950882,0.078326651,0.023495191,0.748284451,0.107868291,0.167200445,0.418777485,1,1,1,1,1,1,1,1,0.378616764
1549,3,14,65,0.68770005,0.66392553,0.155322553,0.119346328,0.043343492,0.758753264,0.131053949,0.225334769,0.467782377,1,1,1,1,1,1,1,1,0.409029935
1550,3,15,65,0.688770386,0.543515434,0.170904597,0.190323899,0.074998524,0.789936545,0.159222417,0.267120788,0.454441318,1,1,1,1,1,1,1,0.468227149,0.412243796
1551,3,16,65,0.621003196,0.395423791,0.08381318,0.348634717,0.136928377,0.920891985,0.28584451,0.372257499,0.443418214,1,1,1,1,1,1,1,0.54427749,0.4249074
1552,3,17,65,0.620313526,0.258342374,0.086013264,0.473483413,0.235277027,0.815435201,0.496428357,0.519402955,0.417929314,1,1,1,1,1,1,1,0.881485882,0.441701271
1553,3,18,65,0.570577922,0.125626233,0.097303728,0.56600099,0.459213863,0.784675476,0.60074265,0.792461624,0.422838889,1,1,1,1,1,1,1,0.900474904,0.484843843
1554,3,19,65,0.511745277,0.147886096,0.150777235,0.71261658,0.803826019,0.829733096,0.828394777,0.934776271,0.461258158,1,1,1,1,1,0,0,0.991787914,0.578709822
1555,3,20,65,0.464678508,0.117321037,0.448602146,0.746290844,0.804872508,0.754487075,0.690446263,0.894090091,0.414667037,1,1,1,0,0,0,0,1,0.557496305
1556,3,21,65,0.447179398,0.180503524,0.715185238,0.69669228,0.749788039,0.651349879,0.706289327,0.87875063,0.324099943,1,1,1,0,0,0.946757794,0,0.993802487,0.52894807
1557,3,22,65,0.428975361,0.360855522,0.841310429,0.662519851,0.732939142,0.574516296,0.405230394,0.83004742,0.317277454,0,1,1,0,0,1,0,0.400788397,0.518237744
1558,3,23,65,0.396637658,0.392875384,0.942868741,0.68553583,0.67887192,0.529468856,0.231978362,0.871440767,0.299244232,0,0,0,0,0,0,0,0.14696005,0.4999225
1559,3,24,65,0.402034338,0.486262196,0.94116636,0.584711587,0.630112846,0.634187262,0.222726534,0.816355088,0.236099913,0,0,0,0,0,0,0,0.155144781,0.482417188
1560,3,1,66,0.471014795,0.534530141,0.905416782,0.596686525,0.546095751,0.648150992,0.236033171,0.830701248,0.290479362,0,0,0,0,0,0,0,0.572357716,0.501610904
1561,3,2,66,0.530938903,0.495643953,1,0.550478198,0.545490782,0.671286408,0.280759264,0.873398673,0.374885071,0,0,0,0,0,0,0,0.5,0.537429217
1562,3,3,66,0.581793243,0.482219074,1,0.62393854,0.690178962,0.704190912,0.422301517,0.872402792,0.440690173,0,0,0,0,0,0,0,0,0.599874927
1563,3,4,66,0.477881989,0.32781694,1,0.715724481,0.829474576,0.742269973,0.485949051,0.901712567,0.513761006,0,0,0,0,0,0,0,0,0.622776492
1564,3,5,66,0.381199924,0.386785276,1,0.756130265,0.919524307,0.789705905,0.607317537,0.881213268,0.598812658,0,0,0,0,0,0,0,0,0.658806785
1565,3,6,66,0.437339649,0.466733713,1,0.752299477,0.950177,0.778785628,0.720405005,0.904071878,0.605219686,0,0,0,0,0,0,0,0,0.688442985
1566,3,7,66,0.449611761,0.611604739,0.999794923,0.733295534,0.984925603,0.734829611,0.872753985,0.927872451,0.817751336,0,0,0,0,0,0,0,0,0.767738906
1567,3,8,66,0.458963627,0.614970009,1,0.73261004,0.927938474,0.705153724,0.901815653,0.958667694,0.923611153,0,0,0,0,0,0,0,0,0.788551223
1568,3,9,66,0.329462481,0.548128916,0.99300265,0.671219733,0.952828753,0.487382785,0.787331024,0.948259882,0.940399224,0,0,0,0,0,0,0,0,0.73872713
1569,3,10,66,0.365983495,0.539182282,0.934610492,0.575869671,0.953603845,0.395733413,0.683541993,0.841679581,0.899601115,0,0,0,0,0,0,0,0,0.70450497
