Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,LOAD
1519,3,8,64,6711.650384,9302.50187,12041.12703,13509.98914,17354.76167,2425.76452,8043.658532,7607.942115,27581.44498,0,0,0,0,0,104578.8403
1520,3,9,64,6627.260741,9167.071839,11983.12183,13129.11692,17130.4998,2415.303361,7792.380774,7510.743493,27022.33399,0,0,0,0,0,102777.8327
1521,3,10,64,6550.765256,9154.775066,11909.40098,12801.27752,16891.16616,2391.121298,7642.424465,7366.973006,26434.21099,0,0,0,0,0,101142.1147
1522,3,11,64,6498.832073,9149.183718,11815.48184,12526.44321,16744.85345,2370.236965,7667.300676,7325.624971,25824.10438,0,0,0,0,0,99922.06128
1523,3,12,64,6433.876704,9006.330454,11641.66294,12311.61687,16616.81384,2336.276428,7616.55806,7259.338162,25279.84491,0,0,0,0,0,98502.31835
1524,3,13,64,6416.606005,8987.261476,11543.96047,12157.63705,16687.32309,2304.981093,7664.060692,7239.918719,24903.94756,0,0,0,0,0,97905.69615
1525,3,14,64,6481.587798,8938.38617,11403.33467,12353.69364,17026.75647,2318.674796,7804.996866,7295.624834,24807.37853,0,0,0,0,0,98430.43377
1526,3,15,64,6554.709423,8908.49347,11338.64309,13009.33334,17680.46976,2329.708048,8125.60897,7407.808319,25117.84747,0,0,0,0,0,100472.6219
1527,3,16,64,6757.163234,9106.386391,11442.27508,13864.74325,18596.03458,2371.00508,8533.135998,7629.031482,26023.02534,0,0,0,0,0,104322.8004
1528,3,17,64,6765.855885,9151.397753,11791.80153,14129.37144,18609.5067,2367.675957,8595.441379,7642.365203,26564.17264,0,0,0,0,0,105617.5885
1529,3,18,64,6669.571953,9058.963804,12286.78924,14098.87318,18257.88396,2328.883172,8470.846573,7484.944474,26393.13501,0,0,0,0,0,105049.8914
1530,3,19,64,6565.93427,8790.392886,12118.76621,13963.52958,17757.34059,2285.529161,8221.328717,7288.135582,25896.11279,0,0,0,0,0,102887.0698
1531,3,20,64,6415.26642,8456.530504,11872.58249,13590.45539,16965.35708,2202.170019,7890.901861,6977.83808,25020.1721,0,0,0,0,0,99391.27395
1532,3,21,64,6233.658139,8051.182298,11564.00654,13239.94968,16098.98009,2103.497841,7595.078909,6679.388974,24017.45457,0,0,0,0,0,95583.19704
1533,3,22,64,6102.304652,7766.551636,11016.58188,12991.51699,15351.77545,2032.248601,7319.913405,6466.603836,23263.27968,0,0,0,0,0,92310.77613
1534,3,23,64,6034.781101,7593.383214,10482.02058,12796.35886,14954.88964,2006.50383,7207.874359,6335.31261,22930.87321,0,0,0,0,0,90341.9974
1535,3,24,64,5978.739506,7506.759658,10111.4372,12787.39841,14749.57133,1980.316075,7141.876652,6287.280096,22681.13038,0,0,0,0,0,89224.5093
1536,3,1,65,6016.290066,7516.544817,9895.619904,12793.98296,14680.42428,1983.497814,7155.456248,6278.28667,22672.60156,0,0,0,0,0,88992.70432
1537,3,2,65,6084.588793,7569.525855,9792.71655,12882.34173,14752.70905,1994.494602,7243.656233,6341.160386,22919.64842,0,0,0,0,0,89580.84162
1538,3,3,65,6184.700596,7726.122789,9710.404042,13155.90837,15125.7261,2030.512481,7396.476969,6511.361053,23406.8646,0,0,0,0,0,91248.07701
1539,3,4,65,6364.065391,7943.901335,9830.980045,13534.83514,15518.06661,2060.978385,7696.555537,6727.306328,24139.70164,0,0,0,0,0,93816.39041
1540,3,5,65,6445.163945,8113.257382,10069.97186,13762.83416,15786.65033,2134.671119,7775.208669,6911.395527,24623.47904,0,0,0,0,0,95622.63204
1541,3,6,65,6385.679354,8216.65824,10290.72304,13951.17681,15917.51008,2187.305181,7863.545914,6997.439285,25021.07102,0,0,0,0,0,96831.10892
1542,3,7,65,6249.335283,8190.148636,10474.49479,13902.50025,15972.34303,2206.562746,7772.60911,7028.090312,24999.13388,0,0,0,0,0,96795.21804
1543,3,8,65,6155.514417,8224.822979,10676.47937,13686.49083,15944.41107,2209.970541,7522.578599,7002.545591,24754.16625,0,0,0,0,0,96176.97964
1544,3,9,65,6056.101556,8164.641311,10784.12959,13339.82419,15853.45094,2182.790768,7397.45075,6963.972212,24248.75838,0,0,0,0,0,94991.1197
1545,3,10,65,5881.082334,8063.887159,10763.48869,13015.77299,15693.43864,2144.797561,7121.793922,6830.497642,23550.84788,0,0,0,0,0,93065.60682
1546,3,11,65,5759.590892,7913.60034,10697.11674,12598.90425,15474.0899,2112.270861,6903.973846,6706.584573,22932.41906,0,0,0,0,0,91098.55047
1547,3,12,65,5652.909858,7845.979037,10535.30895,12273.79014,15335.47419,2081.028973,6753.71822,6622.9963,22386.02953,0,0,0,0,0,89487.23519
1548,3,13,65,5620.960219,7758.46835,10362.14478,12073.12245,15368.62021,2078.02827,6740.867186,6577.752049,21950.76822,0,0,0,0,0,88530.73173
1549,3,14,65,5659.885119,7734.264435,10225.21218,12134.30955,15656.25238,2099.90974,6839.111771,6648.328367,21866.54302,0,0,0,0,0,88863.81656
1550,3,15,65,5748.264607,7897.332447,10198.65763,12485.97659,16250.64539,2119.751558,7113.2084,6783.706713,22249.36514,0,0,0,0,0,90846.90848
1551,3,16,65,6008.137691,8153.017456,10334.86274,13005.3722,17209.88024,2176.449894,7526.219238,7032.161259,23145.119,0,0,0,0,0,94591.21971
1552,3,17,65,6153.728002,8376.410358,10607.77353,13193.3387,17321.65546,2205.887476,7688.005674,7058.031936,23967.85288,0,0,0,0,0,96572.68401
1553,3,18,65,6174.955895,8329.542211,11125.69775,13108.8307,17152.92923,2176.658986,7761.433108,6960.91111,24051.22492,0,0,0,0,0,96842.1839
1554,3,19,65,6091.400831,8174.526358,11165.43141,12990.08662,16805.72501,2117.178653,7624.251478,6807.710646,23818.12093,0,0,0,0,0,95594.43193
1555,3,20,65,5972.457816,7920.967083,11031.92229,12689.42422,16232.85276,2066.491539,7421.652787,6591.521162,23197.25234,0,0,0,0,0,93124.542
1556,3,21,65,5883.612416,7662.773691,10792.55618,12380.10997,15621.16328,2000.994367,7229.358264,6384.9583,22504.98031,0,0,0,0,0,90460.50678
1557,3,22,65,5785.839661,7427.632938,10382.99068,12094.03353,15024.98378,1958.895274,7016.476893,6250.705397,21996.93879,0,0,0,0,0,87938.49693
1558,3,23,65,5723.024444,7274.340762,9964.372346,11989.18742,14683.88917,1926.267475,6950.766214,6179.694333,21738.93276,0,0,0,0,0,86430.47493
1559,3,24,65,5748.530983,7268.400334,9667.965265,11889.76883,14523.00025,1921.25947,6916.710763,6139.355052,21697.84195,0,0,0,0,0,85772.8329
1560,3,1,66,5735.978928,7271.523559,9450.43416,11957.33446,14517.09846,1921.968562,6984.465093,6175.681748,21818.47418,0,0,0,0,0,85832.95914
1561,3,2,66,5865.310455,7310.341685,9349.38037,12118.65004,14702.8193,1944.950252,7152.69554,6280.520078,22175.17865,0,0,0,0,0,86899.84637
1562,3,3,66,6012.526035,7474.624797,9273.258156,12472.52877,15092.10539,1978.716534,7422.145444,6457.593866,22687.66902,0,0,0,0,0,88871.16801
1563,3,4,66,6154.797285,7650.291958,9414.873718,12816.08679,15367.8565,2029.383756,7598.760965,6658.658957,23378.73529,0,0,0,0,0,91069.44521
1564,3,5,66,6234.386549,7719.690308,9650.490664,13075.86094,15440.90276,2074.49155,7691.56573,6765.751941,23911.63708,0,0,0,0,0,92564.77751
1565,3,6,66,6094.70873,7771.638119,9723.247233,13177.09392,15372.05211,2099.451087,7475.257609,6814.881916,24108.46231,0,0,0,0,0,92636.79303
1566,3,7,66,6026.270682,7820.017448,9815.683841,13160.27204,15223.24765,2102.723586,7276.31187,6788.593914,23921.32301,0,0,0,0,0,92134.44405
1567,3,8,66,5915.432423,7835.649373,9931.899265,13011.81561,15058.70002,2101.808853,7110.255718,6711.99628,23498.42503,0,0,0,0,0,91175.98257
1568,3,9,66,5801.159303,7753.173442,10021.59859,12792.87698,14826.91977,2085.18849,6971.194146,6588.42681,23113.62577,0,0,0,0,0,89954.1633
1569,3,10,66,5698.824227,7690.695412,10036.19627,12576.12448,14632.63562,2059.491923,6843.472415,6455.397033,22605.53849,0,0,0,0,0,88598.37586
1570,3,11,66,5540.557171,7595.379544,10026.25465,12351.84336,14431.06126,2030.920751,6731.795379,6291.781643,22095.63947,0,0,0,0,0,87095.23323
1571,3,12,66,5474.411227,7534.46017,10000.13957,12200.5971,14397.82367,2013.551904,6660.851035,6230.685335,21737.24176,0,0,0,0,0,86249.76179
1572,3,13,66,5513.970589,7534.221509,9915.936975,12264.38367,14597.29744,2020.52327,6697.385716,6220.285825,21833.23,0,0,0,0,0,86597.23499
1573,3,14,66,5571.521568,7627.641327,9909.594567,12496.35316,15122.36977,2042.391278,6865.723965,6325.876175,22138.52395,0,0,0,0,0,88099.99576
1574,3,15,66,5697.065095,7774.519675,9923.780602,12889.64836,15852.58377,2071.440698,7148.55351,6483.028591,22791.27509,0,0,0,0,0,90631.89539
1575,3,16,66,6006.949857,8134.731483,10035.85836,13448.56156,16909.68931,2157.279435,7681.376804,6840.424555,23922.96035,0,0,0,0,0,95137.83171
1576,3,17,66,6165.714196,8432.066457,10350.09426,13570.40536,17137.53145,2195.323815,7854.48786,6950.856113,24818.11658,0,0,0,0,0,97474.5961
1577,3,18,66,6105.334034,8305.822875,10945.63968,13297.65017,16769.96127,2163.665895,7743.835537,6820.940425,24510.93417,0,0,0,0,0,96663.78407
1578,3,19,66,5915.451989,8054.889786,10982.17401,12843.4213,16076.40384,2116.308621,7395.904786,6588.008712,23666.31879,0,0,0,0,0,93638.88183
1579,3,20,66,5825.33139,7813.844895,10791.3154,12348.94798,15295.39654,2059.503652,7034.073721,6451.760496,22906.72666,0,0,0,0,0,90526.90074
1580,3,21,66,5738.814426,7519.338661,10415.25181,11987.62656,14663.31059,2030.780916,6873.941018,6252.931593,22270.82517,0,0,0,0,0,87752.82074
1581,3,22,66,5692.373934,7410.820197,9999.023031,11855.02452,14381.20352,2015.87846,6768.269944,6222.085771,22201.06274,0,0,0,0,0,86545.74212
1582,3,23,66,5704.817602,7363.760037,9653.485503,11845.88406,14228.50598,2005.986444,6783.047493,6216.843735,22133.82737,0,0,0,0,0,85936.15823
1583,3,24,66,5726.257465,7391.377853,9454.899243,11927.70597,14241.94628,2010.744454,6860.752404,6288.444487,22425.6555,0,0,0,0,0,86327.78365
1584,3,1,67,5853.332733,7509.442423,9332.95671,12262.59246,14535.41865,2041.274779,7101.002532,6424.162735,22913.43824,0,0,0,0,0,87973.62126
1585,3,2,67,6024.210685,7964.005244,9364.417317,12919.07854,15373.5114,2110.774938,7617.584086,6876.221338,24257.1706,0,0,0,0,0,92506.97414
1586,3,3,67,6355.877022,8614.443649,9591.888536,13903.90304,16826.4153,2286.110616,8335.619332,7545.750142,26207.89822,0,0,0,0,0,99667.90586
1587,3,4,67,6581.14663,9126.06726,10203.41336,14423.17332,17792.38986,2381.827721,8711.32891,7898.131225,27679.35076,0,0,0,0,0,104796.8291
1588,3,5,67,6615.220755,9163.596129,11211.61478,14446.00465,17654.37338,2402.046364,8654.914858,7862.142665,27958.67619,0,0,0,0,0,105968.5898
1589,3,6,67,6624.932641,9223.373691,11861.52688,14482.54986,17548.65315,2397.841904,8592.04741,7834.86585,27966.94788,0,0,0,0,0,106532.7393
1590,3,7,67,6684.935442,9121.037233,12053.41116,14445.18938,17344.16949,2404.102964,8492.703873,7748.452136,27818.6186,0,0,0,0,0,106112.6203
1591,3,8,67,6512.469348,9060.064698,12094.49291,14353.84517,17126.56623,2383.27678,8292.746314,7649.957836,27341.38173,0,0,0,0,0,104814.801
1592,3,9,67,6446.459757,8963.735053,12128.89333,14254.10947,16983.18921,2352.89345,8194.260612,7534.915609,27055.15708,0,0,0,0,0,103913.6136
1593,3,10,67,6399.204016,8882.525263,12014.94898,14219.77523,16924.19173,2330.588898,8000.023282,7466.580969,26577.89985,0,0,0,0,0,102815.7382
1594,3,11,67,6279.857567,8733.615395,11836.97622,14224.8111,16935.2535,2299.727538,7834.08114,7364.703624,26012.58395,0,0,0,0,0,101521.61
1595,3,12,67,6222.481071,8613.736325,11719.07143,14351.98709,17055.76555,2265.214375,7890.349885,7267.767658,25688.2891,0,0,0,0,0,101074.6625
1596,3,13,67,6261.679353,8671.552599,11582.14158,14605.31243,17440.48551,2277.271852,8019.222744,7336.798835,25757.30689,0,0,0,0,0,101951.7718
1597,3,14,67,6362.293339,8784.336564,11493.59846,14970.47678,17862.50513,2286.7075,8282.816615,7459.332425,26250.26035,0,0,0,0,0,103752.3272
1598,3,15,67,6470.443018,8884.313311,11519.63588,15316.73025,18336.76184,2318.021422,8449.728573,7582.774669,26606.33758,0,0,0,0,0,105484.7465
1599,3,16,67,6718.074693,9092.278255,11630.05393,15644.65465,18997.646,2369.968551,8719.379928,7776.560444,27240.95012,0,0,0,0,0,108189.5666
1600,3,17,67,6701.197548,9270.398737,11838.50932,15562.70873,18797.85529,2408.333654,8669.485568,7705.929802,27797.61475,0,0,0,0,0,108752.0334
1601,3,18,67,6608.499675,8988.106636,12184.07569,15084.53863,18097.51543,2334.930886,8384.734554,7444.211224,27202.49038,0,0,0,0,0,106329.1031
1602,3,19,67,6392.164416,8613.450817,12030.16607,14328.83805,17076.87731,2235.21751,7964.796415,7088.169018,26054.85368,0,0,0,0,0,101784.5333
1603,3,20,67,6144.355735,8262.33627,11648.9321,13713.49717,16073.60192,2172.653407,7527.972153,6810.945073,24842.18194,0,0,0,0,0,97196.47577
1604,3,21,67,6036.46505,7975.250862,11064.25214,13352.84295,15328.1702,2093.206241,7207.140251,6585.64237,24201.80509,0,0,0,0,0,93844.77515
1605,3,22,67,5942.84683,7803.068274,10458.46371,13134.64971,14878.94573,2055.996284,7053.059112,6454.363274,23799.42817,0,0,0,0,0,91580.8211
1606,3,23,67,5870.775951,7695.320351,10083.1164,13103.58388,14649.973,2026.224605,7012.073596,6404.500646,23644.74648,0,0,0,0,0,90490.3149
1607,3,24,67,5919.628338,7647.924899,9855.703206,13161.40154,14636.31456,2016.823342,7080.322267,6382.400311,23739.80983,0,0,0,0,0,90440.3283
1608,3,1,68,6014.512254,7742.992669,9710.739252,13518.55189,14855.54745,2044.081128,7339.353135,6516.918338,24147.20739,0,0,0,0,0,91889.9035
1609,3,2,68,6225.256303,8084.21741,9733.778674,14256.22431,15640.69688,2139.904712,7862.746199,6863.148272,25334.24143,0,0,0,0,0,96140.21419
1610,3,3,68,6585.50185,8671.06052,9968.613565,15218.25163,17042.58816,2281.991426,8582.26952,7464.468108,27335.32589,0,0,0,0,0,103150.0707
1611,3,4,68,6818.779643,9087.571161,10577.38004,15721.86164,18031.39837,2368.391821,8933.085316,7776.207775,28469.07656,0,0,0,0,0,107783.7523
1612,3,5,68,6779.98704,9169.600738,11574.0595,15406.63088,18287.82456,2388.623925,8774.896339,7827.757092,28430.58011,0,0,0,0,0,108639.9602
1613,3,6,68,6712.337466,9237.764406,12049.91447,14764.78062,18374.70287,2401.855528,8497.790746,7798.460743,28163.33422,0,0,0,0,0,108000.9411
1614,3,7,68,6685.060218,9219.975902,12145.59629,14216.95783,18258.28594,2421.273341,8199.508238,7693.285091,27580.46522,0,0,0,0,0,106420.4081
1615,3,8,68,6550.781039,9133.215546,12093.25554,13769.83185,17903.19093,2404.740638,7954.708731,7560.212767,26991.60199,0,0,0,0,0,104361.539
1616,3,9,68,6462.965359,9032.936736,12055.06118,13384.7921,17327.90493,2389.074875,7759.989445,7472.961685,26706.9957,0,0,0,0,0,102592.682
1617,3,10,68,6398.49484,8975.706255,12053.29697,13095.03107,16950.71196,2401.343464,7601.297734,7428.560395,26555.37275,0,0,0,0,0,101459.8154
1618,3,11,68,6294.308957,8863.37355,12004.15564,12793.74427,16834.62506,2343.637935,7493.086462,7381.694378,26259.74667,0,0,0,0,0,100268.3729
1619,3,12,68,6228.669086,8795.959599,12051.51931,12547.39687,16777.93941,2295.942514,7496.3305,7349.123957,25957.46781,0,0,0,0,0,99500.34905
1620,3,13,68,6259.454544,8755.724069,12003.98424,12568.33288,16981.11545,2290.87354,7606.0506,7378.865663,26013.01736,0,0,0,0,0,99857.41834
1621,3,14,68,6311.729689,8792.872221,12052.32623,12849.99741,17460.26095,2328.677329,7846.089626,7463.43857,26308.15301,0,0,0,0,0,101413.545
1622,3,15,68,6465.26942,8915.494499,12082.00831,13358.40194,17982.01024,2346.911016,8051.984027,7502.222511,26864.6662,0,0,0,0,0,103568.9682
1623,3,16,68,6703.386441,9165.05175,12130.99209,14121.22693,18907.70284,2431.862679,8455.947462,7781.204014,27766.63727,0,0,0,0,0,107464.0115
1624,3,17,68,6818.661968,9350.703643,12295.61563,14409.61828,18921.70008,2441.012988,8538.384119,7790.810103,28586.29965,0,0,0,0,0,109152.8065
1625,3,18,68,6637.062671,9131.314733,12656.22583,14111.70856,18312.59517,2389.837835,8313.648288,7566.898886,28009.73965,0,0,0,0,0,107129.0316
1626,3,19,68,6416.77337,8759.811637,12516.15466,13640.66506,17313.42651,2287.19129,7923.221439,7214.463732,26864.19877,0,0,0,0,0,102935.9065
1627,3,20,68,6219.099732,8352.519305,12099.60601,13091.29589,16303.82695,2196.677057,7499.049134,6952.782768,25741.27943,0,0,0,0,0,98456.13628
1628,3,21,68,6059.685261,8059.691001,11485.19812,12823.46201,15547.49727,2132.287537,7243.949409,6719.171949,24961.67447,0,0,0,0,0,95032.61702
1629,3,22,68,5980.306946,7889.814266,10888.58315,12783.10851,15133.4321,2080.679543,7089.652846,6625.922211,24636.06013,0,0,0,0,0,93107.5597
1630,3,23,68,5952.371317,7766.371412,10487.66445,12867.59039,14927.87702,2069.314565,7076.416295,6564.33447,24437.04184,0,0,0,0,0,92148.98176
1631,3,24,68,5991.414382,7739.488664,10254.63772,13053.39906,14889.65355,2049.992246,7126.470839,6602.105439,24516.34678,0,0,0,0,0,92223.50867
1632,3,1,69,6050.347471,7884.29748,10148.43162,13368.00723,15146.8875,2096.490632,7339.862694,6710.642634,24892.58538,0,0,0,0,0,93637.55265
1633,3,2,69,6291.595936,8187.185236,10146.5672,14191.47266,15972.39053,2182.734655,7900.440247,7073.051994,25974.09273,0,0,0,0,0,97919.53119
1634,3,3,69,6650.627566,8767.552481,10322.98298,15184.91226,17416.01735,2327.559701,8628.085843,7709.509638,27972.28434,0,0,0,0,0,104979.5322
1635,3,4,69,6843.318807,9230.762738,10948.48461,15752.82908,18216.35731,2412.596953,8962.353013,8024.811638,29287.09089,0,0,0,0,0,109678.605
1636,3,5,69,6821.683177,9284.862101,11895.21197,15360.54622,17990.15333,2409.862481,8802.840841,7964.445735,29221.10481,0,0,0,0,0,109750.7107
1637,3,6,69,6821.338306,9371.429991,12347.93657,14608.1665,17609.22468,2431.513131,8486.797546,7884.91818,29039.87471,0,0,0,0,0,108601.1996
1638,3,7,69,6807.035586,9405.819678,12422.33412,13980.52923,17191.02834,2433.055614,8238.725161,7894.364034,28803.67115,0,0,0,0,0,107176.5629
1639,3,8,69,6780.542626,9299.476959,12285.0085,13659.76102,16963.96507,2437.168456,8086.236054,7769.34509,28405.40293,0,0,0,0,0,105686.9067
1640,3,9,69,6760.09016,9182.642435,12172.81942,13464.10979,16839.68749,2410.132765,8054.804895,7631.334162,27982.63747,0,0,0,0,0,104498.2586
1641,3,10,69,6633.845238,9173.001914,12062.31393,13339.38397,16818.94313,2409.819899,7945.580926,7606.995648,27679.59922,0,0,0,0,0,103669.4839
1642,3,11,69,6610.54484,9050.881505,11916.78595,13200.71823,16749.24169,2375.061108,7839.580226,7513.880795,27185.39099,0,0,0,0,0,102442.0853
1643,3,12,69,6534.21376,8919.312316,11761.0857,13026.25533,16758.00329,2361.403205,7853.491015,7523.893864,26750.40136,0,0,0,0,0,101488.0598
1644,3,13,69,6611.806212,8924.392194,11590.54547,13224.98401,17185.7462,2371.4606,8039.204054,7597.036776,26613.38527,0,0,0,0,0,102158.5608
1645,3,14,69,6706.805304,8894.180215,11414.46232,13557.20674,17838.03024,2387.403775,8290.858521,7743.823934,26568.03272,0,0,0,0,0,103400.8038
1646,3,15,69,6823.892286,8904.273897,11362.08994,14015.00923,18484.89511,2434.310965,8540.654466,7839.437501,26784.18852,0,0,0,0,0,105188.7519
1647,3,16,69,7004.207978,9166.732449,11388.69389,14906.1548,19262.61548,2468.656243,8901.873012,8099.476594,27600.2148,0,0,0,0,0,108798.6253
1648,3,17,69,7054.233719,9377.360072,11528.57529,15129.72875,19197.5894,2466.244622,8890.909726,8045.415071,28475.4264,0,0,0,0,0,110165.4831
1649,3,18,69,6875.543732,9077.821023,11968.45997,14758.21444,18533.51247,2427.495055,8624.487064,7807.302437,28088.53264,0,0,0,0,0,108161.3688
1650,3,19,69,6625.891323,8716.015206,11858.69175,14188.72274,17506.6622,2311.48346,8137.992341,7381.573147,27012.49883,0,0,0,0,0,103739.531
1651,3,20,69,6370.36278,8326.882773,11474.43052,13601.41158,16495.03218,2210.521759,7725.056001,7034.774713,25912.59154,0,0,0,0,0,99151.06384
1652,3,21,69,6222.06178,8074.875549,10870.6894,13275.81603,15715.17194,2164.738735,7363.486787,6823.278944,25050.93818,0,0,0,0,0,95561.05735
1653,3,22,69,6111.732114,7853.564896,10278.32783,13104.03457,15245.77331,2119.737458,7186.085282,6683.680551,24554.35372,0,0,0,0,0,93137.28972
1654,3,23,69,6056.966245,7721.920264,9869.06663,13114.98085,14997.27317,2088.893117,7125.006603,6598.605052,24390.43002,0,0,0,0,0,91963.14195
1655,3,24,69,6036.868585,7695.667887,9605.651339,13241.07153,14962.57936,2092.443144,7156.801564,6615.004421,24331.09925,0,0,0,0,0,91737.18709
1656,3,1,70,6113.595211,7775.260703,9503.695178,13624.43896,15150.4233,2098.156304,7377.521943,6718.10269,24594.6846,0,0,0,0,0,92955.87889
1657,3,2,70,6303.234592,8069.504118,9516.349711,14353.10826,15970.17016,2186.550609,7866.734009,7058.694061,25590.67699,0,0,0,0,0,96915.02251
1658,3,3,70,6635.101134,8597.288866,9732.103558,15507.91153,17309.60648,2338.870825,8577.690953,7695.198021,27495.73559,0,0,0,0,0,103889.507
